日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他,発生場所：住居,発生場所：仕事場①,発生場所：仕事場② ,発生場所：教育機関,発生場所：公衆(屋内),発生場所：公衆(屋外),発生場所：道路,発生場所：その他
2025/5/17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/17,40,4,0,0,2,1,1,0,0,0,0,4,0,0,0,0,2,1,1,0,0
2025/5/17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/17,42,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2025/5/17,43,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/17,44,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2025/5/17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/17,46,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1
2025/5/17,47,12,0,0,1,5,6,0,0,0,1,11,0,2,0,1,2,2,2,2,1
2025/5/18,1,4,0,0,1,0,3,0,0,0,0,4,0,2,0,0,0,0,1,1,0
2025/5/18,2,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2025/5/18,3,7,0,0,1,2,4,0,0,0,0,7,0,2,0,0,0,1,1,2,1
2025/5/18,4,16,0,0,3,3,10,0,0,0,8,8,0,2,0,1,3,2,2,5,1
2025/5/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,6,3,0,0,0,1,2,0,0,0,2,1,0,1,0,1,0,0,1,0,0
2025/5/18,7,22,0,0,5,11,6,0,0,0,9,13,0,7,0,1,3,0,8,2,1
2025/5/18,8,10,0,1,2,4,3,0,0,0,1,9,0,5,1,0,1,1,1,0,1
2025/5/18,9,4,0,0,3,1,0,0,0,0,0,4,0,0,0,0,1,1,0,2,0
2025/5/18,10,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2025/5/18,11,3,0,0,0,1,2,0,0,0,1,2,0,2,0,0,0,0,0,0,1
2025/5/18,12,7,0,0,1,3,3,0,0,0,1,6,0,3,0,0,0,1,1,1,1
2025/5/18,13,12,0,1,1,5,5,0,0,2,2,8,0,5,1,0,1,0,3,2,0
2025/5/18,14,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0
2025/5/18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,18,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/5/18,19,3,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,1,0,2
2025/5/18,20,5,0,0,2,3,0,0,0,1,1,3,0,0,0,0,0,1,2,2,0
2025/5/18,21,3,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1
2025/5/18,22,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0
2025/5/18,23,22,0,0,3,7,12,0,0,0,2,20,0,7,0,0,3,0,8,4,0
2025/5/18,24,6,0,0,1,0,5,0,0,0,0,6,0,0,0,1,1,0,2,1,1
2025/5/18,25,4,0,0,0,2,2,0,0,0,0,4,0,0,0,0,1,1,1,0,1
2025/5/18,26,8,0,0,1,2,5,0,0,0,2,6,0,3,0,0,0,1,1,3,0
2025/5/18,27,7,0,0,2,1,4,0,0,0,1,6,0,3,1,0,0,0,2,1,0
2025/5/18,28,13,0,0,0,5,8,0,0,0,1,12,0,5,0,1,0,2,2,3,0
2025/5/18,29,5,0,0,0,3,2,0,0,0,1,4,0,1,1,0,0,1,1,0,1
2025/5/18,30,3,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,1,2
2025/5/18,31,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2025/5/18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,33,8,0,0,0,3,5,0,0,0,2,6,0,0,0,1,0,1,2,0,4
2025/5/18,34,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,1
2025/5/18,35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025/5/18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,37,4,0,0,1,2,1,0,0,0,0,4,0,1,0,0,1,1,0,1,0
2025/5/18,38,3,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,1,1
2025/5/18,39,3,0,1,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,2
2025/5/18,40,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2025/5/18,41,3,0,0,0,0,3,0,0,0,2,1,0,2,0,0,0,0,0,1,0
2025/5/18,42,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2025/5/18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,44,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1
2025/5/18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/18,47,12,0,1,0,6,5,0,0,2,1,8,1,2,0,2,0,3,5,0,0
2025/5/19,1,2,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0
2025/5/19,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/19,3,3,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0
2025/5/19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025/5/19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025/5/19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025/5/19,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/19,13,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0
2025/5/19,14,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/19,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/19,16,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,18,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1
2025/5/19,19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/19,20,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025/5/19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,22,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2025/5/19,23,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1
2025/5/19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/19,26,2,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2025/5/19,27,4,0,0,0,1,3,0,0,0,1,3,0,1,2,0,0,0,0,1,0
2025/5/19,28,4,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,1,1,2,0
2025/5/19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,30,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/19,31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/19,32,2,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0
2025/5/19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,34,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/5/19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,36,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2025/5/19,37,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/19,38,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025/5/19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/19,40,6,0,0,2,2,2,0,0,0,1,5,0,2,0,0,2,0,1,1,0
2025/5/19,41,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2025/5/19,42,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/5/19,43,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2025/5/19,44,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025/5/19,45,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025/5/19,46,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/19,47,9,0,0,2,3,4,0,0,0,1,8,0,4,0,0,1,1,1,2,0
2025/5/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/20,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025/5/20,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/20,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2025/5/20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/20,7,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0
2025/5/20,8,9,0,0,0,5,4,0,0,1,4,4,0,3,0,2,0,0,3,1,0
2025/5/20,9,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0
2025/5/20,10,8,0,0,0,3,5,0,0,3,4,1,0,5,0,0,0,1,0,1,1
2025/5/20,11,37,0,0,4,5,28,0,0,0,12,25,0,8,3,0,1,5,7,11,2
2025/5/20,12,11,0,0,3,1,7,0,0,0,4,7,0,3,0,0,3,0,3,2,0
2025/5/20,13,45,0,1,7,15,22,0,0,1,14,30,0,11,6,0,8,7,4,9,0
2025/5/20,14,7,0,1,2,1,3,0,0,3,0,4,0,1,1,0,3,0,0,2,0
2025/5/20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/20,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/20,18,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
2025/5/20,19,4,0,0,0,0,4,0,0,0,1,2,1,3,0,0,0,0,0,0,1
2025/5/20,20,7,0,0,1,3,3,0,0,0,3,4,0,1,2,0,1,0,0,2,1
2025/5/20,21,11,0,0,1,3,7,0,0,0,8,3,0,3,0,0,1,0,3,2,2
2025/5/20,22,4,0,0,0,1,3,0,0,0,3,1,0,1,1,1,0,0,0,1,0
2025/5/20,23,27,0,0,0,7,20,0,1,0,5,21,0,4,3,0,2,3,2,10,3
2025/5/20,24,5,0,0,1,2,2,0,0,0,1,4,0,1,0,0,1,0,0,1,2
2025/5/20,25,5,0,0,0,4,1,0,0,0,1,4,0,1,1,1,0,0,0,2,0
2025/5/20,26,15,0,0,0,4,11,0,0,0,5,10,0,3,0,1,0,1,1,7,2
2025/5/20,27,13,0,0,1,4,8,0,0,0,1,12,0,4,1,1,1,0,2,4,0
2025/5/20,28,11,0,0,1,3,7,0,0,0,5,6,0,5,1,0,1,1,0,3,0
2025/5/20,29,11,0,0,1,4,6,0,0,1,2,8,0,5,1,0,0,1,0,3,1
2025/5/20,30,5,0,0,1,1,3,0,0,0,0,5,0,1,1,0,1,0,1,1,0
2025/5/20,31,2,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2025/5/20,32,6,0,0,1,0,5,0,0,0,2,4,0,2,0,0,1,0,0,1,2
2025/5/20,33,9,0,0,3,2,4,0,0,0,2,7,0,3,1,0,2,1,1,0,1
2025/5/20,34,9,0,0,0,5,4,0,0,0,2,7,0,3,2,0,0,0,0,3,1
2025/5/20,35,5,0,0,0,2,3,0,0,0,0,5,0,4,1,0,0,0,0,0,0
2025/5/20,36,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/20,37,5,0,0,0,0,5,0,0,0,1,4,0,1,0,1,0,0,3,0,0
2025/5/20,38,5,0,0,1,2,2,0,0,0,2,3,0,2,2,0,1,0,0,0,0
2025/5/20,39,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0
2025/5/20,40,17,0,0,3,5,9,0,0,1,9,7,0,2,1,1,3,1,2,5,2
2025/5/20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/20,42,3,0,0,0,2,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0
2025/5/20,43,8,0,0,1,2,5,0,0,0,5,3,0,2,1,0,1,0,2,2,0
2025/5/20,44,11,0,0,3,1,7,0,0,1,3,7,0,3,1,1,2,0,0,2,2
2025/5/20,45,8,0,0,3,2,3,0,0,0,1,4,3,0,0,2,2,0,2,1,1
2025/5/20,46,4,0,0,0,1,3,0,0,0,1,3,0,0,0,0,1,0,0,2,1
2025/5/20,47,6,0,0,0,1,5,0,0,0,1,5,0,3,1,0,0,0,1,1,0
2025/5/21,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2025/5/21,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/21,4,8,0,0,2,3,3,0,0,0,4,4,0,2,0,0,3,0,0,2,1
2025/5/21,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025/5/21,6,6,0,0,1,1,4,0,0,0,2,4,0,1,0,0,1,1,0,2,1
2025/5/21,7,17,0,0,0,3,14,0,0,0,6,11,0,11,0,2,0,0,0,3,1
2025/5/21,8,12,0,0,1,3,8,0,0,0,9,3,0,3,2,1,0,1,1,0,4
2025/5/21,9,10,0,0,1,2,7,0,0,0,7,3,0,8,0,1,1,0,0,0,0
2025/5/21,10,16,0,0,2,5,9,0,0,1,9,6,0,6,2,2,2,1,0,2,1
2025/5/21,11,31,0,0,1,14,16,0,0,1,12,18,0,5,8,2,0,1,4,9,2
2025/5/21,12,8,0,0,0,0,8,0,0,0,5,3,0,5,0,1,0,0,0,2,0
2025/5/21,13,26,0,0,7,12,7,0,0,0,9,17,0,8,3,0,6,5,1,3,0
2025/5/21,14,9,0,0,3,1,5,0,0,0,5,4,0,0,3,0,1,0,3,1,1
2025/5/21,15,14,0,1,1,2,10,0,0,0,7,7,0,3,0,2,2,0,1,3,3
2025/5/21,16,9,0,0,1,1,7,0,0,0,4,5,0,2,1,0,1,2,1,2,0
2025/5/21,17,15,0,0,0,2,13,0,0,1,7,7,0,8,0,1,0,0,1,4,1
2025/5/21,18,9,0,0,1,1,7,0,0,1,3,5,0,3,1,0,1,0,1,3,0
2025/5/21,19,3,0,0,0,1,2,0,0,0,2,1,0,1,0,1,0,0,1,0,0
2025/5/21,20,17,0,0,2,5,10,0,0,2,5,10,0,7,1,0,1,1,2,4,1
2025/5/21,21,10,0,1,1,2,6,0,0,0,3,7,0,2,1,1,2,2,1,1,0
2025/5/21,22,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0
2025/5/21,23,29,0,1,1,13,14,0,0,1,7,21,0,9,5,0,1,3,1,7,3
2025/5/21,24,6,0,0,0,0,6,0,0,0,1,5,0,1,2,0,0,0,0,2,1
2025/5/21,25,7,0,0,0,3,4,0,0,0,2,5,0,1,3,0,0,0,0,2,1
2025/5/21,26,11,0,0,0,2,9,0,0,0,2,9,0,2,2,0,0,0,0,7,0
2025/5/21,27,17,0,0,1,3,13,0,0,0,4,13,0,8,2,0,1,2,0,3,1
2025/5/21,28,15,0,2,2,1,10,0,0,0,1,14,0,3,1,1,3,1,1,2,3
2025/5/21,29,4,0,0,0,2,2,0,0,0,1,3,0,1,1,0,0,0,0,1,1
2025/5/21,30,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2025/5/21,31,4,0,1,1,2,0,0,0,0,3,1,0,1,1,0,2,0,0,0,0
2025/5/21,32,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/21,33,7,0,0,2,2,3,0,0,0,2,5,0,2,0,1,2,0,0,2,0
2025/5/21,34,5,0,1,1,2,1,0,0,0,0,5,0,1,1,0,2,0,0,1,0
2025/5/21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/21,36,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2025/5/21,37,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/21,38,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/5/21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/21,40,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/21,41,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/5/21,42,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2025/5/21,43,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/21,45,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025/5/21,46,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2025/5/21,47,17,0,1,2,3,11,0,0,1,3,13,0,5,2,0,3,2,2,3,0
2025/5/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,7,4,0,0,0,0,4,0,0,1,0,3,0,2,0,0,0,0,1,1,0
2025/5/22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,9,3,0,0,2,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0
2025/5/22,10,7,0,0,2,2,3,0,0,1,5,1,0,4,0,0,2,0,0,0,1
2025/5/22,11,19,0,0,0,0,19,0,0,1,11,7,0,8,0,0,0,2,2,7,0
2025/5/22,12,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0
2025/5/22,13,17,0,0,0,2,15,0,0,0,7,10,0,6,0,0,0,3,2,5,1
2025/5/22,14,3,0,0,0,1,2,0,0,0,2,1,0,1,0,0,0,0,1,1,0
2025/5/22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025/5/22,19,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0
2025/5/22,20,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/22,21,3,0,0,0,0,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0
2025/5/22,22,5,0,0,1,2,2,0,0,0,1,4,0,2,1,0,1,0,0,1,0
2025/5/22,23,24,0,3,5,6,10,0,0,0,4,20,0,6,2,0,5,1,5,3,2
2025/5/22,24,5,0,0,0,3,2,0,0,1,0,4,0,0,2,0,0,0,0,2,1
2025/5/22,25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025/5/22,26,5,0,0,0,2,3,0,0,0,2,3,0,1,1,0,0,1,0,2,0
2025/5/22,27,15,0,1,1,4,9,0,0,0,4,11,0,4,3,0,1,0,5,2,0
2025/5/22,28,9,0,0,1,2,6,0,0,0,3,6,0,3,2,0,0,0,0,4,0
2025/5/22,29,2,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2025/5/22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,33,4,0,0,0,1,3,0,0,0,0,4,0,0,1,0,0,0,1,1,1
2025/5/22,34,4,0,0,1,2,1,0,0,0,1,3,0,2,0,0,2,0,0,0,0
2025/5/22,35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,37,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025/5/22,38,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2025/5/22,39,2,0,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
2025/5/22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,41,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/22,43,5,0,0,0,1,4,0,0,0,5,0,0,3,0,0,0,1,0,1,0
2025/5/22,44,3,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,1,0,1,0
2025/5/22,45,14,0,0,8,1,5,0,0,0,4,10,0,4,0,0,8,0,1,1,0
2025/5/22,46,6,0,0,2,1,3,0,0,0,1,5,0,2,0,0,2,0,0,2,0
2025/5/22,47,3,0,0,0,2,1,0,0,0,1,2,0,2,0,0,0,0,1,0,0
2025/5/23,1,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0
2025/5/23,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2025/5/23,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2025/5/23,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,7,3,0,0,0,1,2,0,0,0,2,1,0,2,0,1,0,0,0,0,0
2025/5/23,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2025/5/23,9,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2025/5/23,10,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2025/5/23,11,8,0,0,2,1,5,0,0,0,4,4,0,5,0,0,0,1,1,0,1
2025/5/23,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025/5/23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025/5/23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,16,2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0
2025/5/23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,18,2,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2025/5/23,19,3,0,0,1,0,2,0,0,0,1,2,0,2,0,0,1,0,0,0,0
2025/5/23,20,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1
2025/5/23,21,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2025/5/23,22,2,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2025/5/23,23,5,0,0,0,0,5,0,0,0,1,4,0,2,0,0,0,1,0,1,1
2025/5/23,24,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2025/5/23,25,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2025/5/23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,27,8,0,0,2,2,4,0,0,0,1,7,0,0,2,0,1,0,3,2,0
2025/5/23,28,2,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2025/5/23,29,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0
2025/5/23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,34,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2025/5/23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025/5/23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
